state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
NC,1,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,TRUE
AZ,1,1,4,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,3,TRUE,beer_and_wine,average,casual,2,TRUE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
NV,1,1,2,FALSE,none,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
WI,3,2,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['breakfast'],TRUE,,TRUE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,[],TRUE,,FALSE
NV,1,1,4.5,TRUE,none,average,casual,1,FALSE,[],[],,FALSE,,FALSE,['breakfast'],TRUE,,FALSE
WI,3,2,3,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
WI,3,2,3,TRUE,beer_and_wine,quiet,casual,2,TRUE,['casual'],['lot'],,FALSE,,TRUE,['dinner'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,"['lunch', 'dinner', 'breakfast']",FALSE,,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,[],[],,TRUE,,TRUE,['lunch'],FALSE,,TRUE
NC,1,2,2,FALSE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,"['latenight', 'dinner']",TRUE,,TRUE
PA,2,2,4,TRUE,none,average,casual,1,TRUE,['casual'],['street'],,TRUE,,TRUE,['breakfast'],FALSE,,TRUE
AZ,1,1,3.5,TRUE,full_bar,average,casual,3,FALSE,['classy'],['lot'],,FALSE,,FALSE,['dinner'],TRUE,,TRUE
NV,1,1,3.5,TRUE,none,quiet,casual,1,FALSE,[],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,['casual'],['street'],,FALSE,,FALSE,['breakfast'],TRUE,,FALSE
NV,1,1,3,TRUE,none,loud,casual,1,FALSE,[],[],,FALSE,,FALSE,[],FALSE,,TRUE
AZ,1,1,3,TRUE,none,average,casual,1,TRUE,[],[],,TRUE,,TRUE,['lunch'],FALSE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,TRUE
AZ,1,1,3.5,FALSE,full_bar,quiet,casual,1,FALSE,[],['lot'],,FALSE,,,['breakfast'],TRUE,,TRUE
NV,1,1,3,TRUE,none,quiet,casual,1,FALSE,[],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,quiet,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,['dinner'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
NC,1,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],"['garage', 'lot']",,TRUE,,TRUE,['brunch'],TRUE,,TRUE
NV,1,1,3.5,TRUE,none,average,casual,2,FALSE,[],[],,FALSE,,FALSE,['breakfast'],TRUE,,FALSE
NV,1,1,3,FALSE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['lunch'],TRUE,,TRUE
AZ,1,1,4.5,TRUE,none,average,casual,1,FALSE,[],['lot'],,TRUE,,FALSE,['breakfast'],FALSE,,TRUE
AZ,1,1,2.5,TRUE,none,quiet,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,['breakfast'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,[],[],,TRUE,,TRUE,['breakfast'],TRUE,,FALSE
EDH,5,5,4.5,TRUE,full_bar,quiet,casual,2,FALSE,"['romantic', 'intimate']",['street'],,TRUE,,FALSE,['dinner'],TRUE,,FALSE
AZ,1,1,4,FALSE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
NV,1,1,3,FALSE,full_bar,average,casual,2,FALSE,['casual'],"['garage', 'valet']",,FALSE,,FALSE,"['latenight', 'lunch', 'dinner']",TRUE,,FALSE
NV,1,1,2.5,FALSE,none,average,casual,1,TRUE,['casual'],['lot'],,FALSE,,FALSE,"['lunch', 'dinner']",FALSE,,FALSE
AZ,1,1,3.5,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['lunch'],TRUE,,TRUE
AZ,1,1,4.5,TRUE,none,average,casual,1,FALSE,[],[],,FALSE,,FALSE,[],TRUE,,TRUE
QC,3,2,3.5,TRUE,none,average,casual,1,FALSE,['casual'],[],,TRUE,,TRUE,['breakfast'],TRUE,,TRUE
AZ,1,1,2.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['breakfast'],TRUE,,FALSE
PA,2,2,4,TRUE,none,quiet,casual,1,FALSE,['casual'],['street'],,TRUE,,FALSE,['lunch'],FALSE,,FALSE
NV,1,1,4.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner', 'brunch']",TRUE,,TRUE
SC,1,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['trendy'],['street'],,TRUE,,FALSE,['dinner'],TRUE,,TRUE
IL,2,2,3.5,TRUE,none,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,,['breakfast'],TRUE,,TRUE
NV,1,1,4,FALSE,full_bar,average,casual,2,,[],[],,FALSE,,FALSE,[],TRUE,,TRUE
NV,1,1,4,TRUE,none,average,casual,1,FALSE,[],[],,TRUE,,,[],TRUE,,FALSE
NC,1,2,3.5,TRUE,full_bar,quiet,casual,2,FALSE,['casual'],['lot'],,TRUE,,,"['lunch', 'dinner']",TRUE,,FALSE
QC,3,2,4,TRUE,beer_and_wine,average,casual,2,FALSE,[],[],,TRUE,,,[],TRUE,,FALSE
NV,1,1,3.5,FALSE,none,average,casual,2,FALSE,[],['garage'],,,,,['breakfast'],TRUE,,FALSE
PA,2,2,4,TRUE,full_bar,average,,1,,['divey'],['street'],,,yes,,,TRUE,,TRUE
NV,1,1,4,TRUE,full_bar,loud,,1,,['divey'],['lot'],,,yes,,,TRUE,,FALSE
AZ,1,1,4.5,TRUE,beer_and_wine,average,,2,,['intimate'],['lot'],,,outdoor,,,TRUE,,TRUE
NV,1,1,3,TRUE,beer_and_wine,,casual,1,FALSE,[],,,,,,[],TRUE,,FALSE
NV,1,1,3,TRUE,none,average,,3,,[],[],,FALSE,,,,TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,average,casual,1,TRUE,,[],,TRUE,,,[],FALSE,,TRUE
AZ,1,1,2.5,FALSE,full_bar,average,casual,2,FALSE,,[],,FALSE,,,"['lunch', 'dinner']",TRUE,,FALSE
NV,1,1,2.5,TRUE,none,,casual,1,FALSE,,[],,TRUE,,FALSE,[],TRUE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,3,FALSE,,"['lot', 'valet']",,,,,['breakfast'],TRUE,,TRUE
QC,3,2,3.5,TRUE,none,,,2,,,[],,,,,,,,TRUE
NV,1,1,3,TRUE,none,,,1,,,['garage'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
NV,1,1,2.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,4.5,FALSE,none,,,2,,,['lot'],,,,,,,,FALSE
SC,1,2,2.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
AZ,1,1,2.5,TRUE,none,,,3,,,['lot'],,,,,,,,FALSE
NV,1,1,2,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,2,,,['lot'],,TRUE,,,,,,FALSE
AZ,1,1,4,TRUE,full_bar,average,casual,1,FALSE,['divey'],['lot'],,TRUE,outdoor,FALSE,"['lunch', 'dinner']",TRUE,,FALSE
NV,1,1,4,FALSE,full_bar,average,casual,2,FALSE,[],['lot'],,TRUE,yes,,[],TRUE,,FALSE
NC,1,2,3,TRUE,full_bar,average,casual,2,FALSE,['divey'],['lot'],,FALSE,outdoor,FALSE,[],TRUE,,FALSE
AZ,1,1,2.5,FALSE,full_bar,loud,casual,1,FALSE,[],['garage'],,TRUE,,FALSE,['lunch'],FALSE,TRUE,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['breakfast'],TRUE,,FALSE
NV,1,1,3,FALSE,none,average,casual,1,FALSE,[],['lot'],,FALSE,,FALSE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,TRUE
NC,1,2,4,TRUE,full_bar,quiet,dressy,2,FALSE,['classy'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner']",TRUE,,TRUE
QC,3,2,3.5,TRUE,none,average,casual,2,TRUE,['casual'],['street'],,FALSE,,FALSE,[],TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,casual,1,TRUE,[],['lot'],,TRUE,,TRUE,['brunch'],TRUE,,TRUE
PA,2,2,3.5,TRUE,full_bar,average,casual,2,TRUE,['casual'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
NC,1,2,3.5,TRUE,none,average,casual,1,FALSE,[],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,beer_and_wine,average,casual,1,TRUE,[],"['street', 'lot']",,TRUE,,TRUE,"['lunch', 'dinner', 'breakfast']",TRUE,,FALSE
NV,1,1,4,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,FALSE,,FALSE,"['lunch', 'dinner']",TRUE,,TRUE
AZ,1,1,3,TRUE,none,average,casual,1,FALSE,[],[],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NV,1,1,4,TRUE,none,average,casual,1,FALSE,[],[],,TRUE,,FALSE,[],TRUE,,FALSE
NV,1,1,3,TRUE,beer_and_wine,quiet,casual,1,TRUE,['casual'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
WI,3,2,4,TRUE,full_bar,average,casual,2,TRUE,['casual'],['lot'],,FALSE,,TRUE,"['latenight', 'dinner']",TRUE,TRUE,FALSE
NV,1,1,3,TRUE,none,quiet,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NC,1,2,4,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,TRUE
WI,3,2,3,TRUE,full_bar,loud,casual,2,FALSE,[],[],,TRUE,,FALSE,['lunch'],TRUE,,TRUE
PA,2,2,3,FALSE,full_bar,average,casual,2,FALSE,['casual'],['street'],,FALSE,,,['dessert'],TRUE,TRUE,FALSE
PA,2,2,4,TRUE,full_bar,average,casual,2,TRUE,['casual'],['street'],,TRUE,,TRUE,['dinner'],TRUE,,FALSE
NV,1,1,2.5,TRUE,none,average,casual,1,FALSE,[],[],,FALSE,,FALSE,[],TRUE,,FALSE
AZ,1,1,4,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,FALSE,,,['lunch'],TRUE,,TRUE
NC,1,2,4,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,,,TRUE,['lunch'],FALSE,,TRUE
AZ,1,1,4,TRUE,none,average,casual,1,FALSE,[],[],,TRUE,,FALSE,[],TRUE,,FALSE
PA,2,2,3.5,TRUE,full_bar,average,casual,3,FALSE,['classy'],['garage'],,TRUE,,,"['lunch', 'dinner']",TRUE,,FALSE
QC,3,2,4,TRUE,none,quiet,casual,2,FALSE,"['trendy', 'casual']",['street'],,TRUE,,TRUE,['lunch'],TRUE,,FALSE
NV,1,1,3.5,FALSE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",FALSE,,FALSE
AZ,1,1,4,TRUE,beer_and_wine,quiet,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,2.5,TRUE,none,loud,casual,1,FALSE,[],[],,TRUE,,FALSE,['brunch'],TRUE,,FALSE
NV,1,1,4,TRUE,none,average,casual,2,TRUE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
NV,1,1,4.5,TRUE,full_bar,loud,casual,1,FALSE,[],[],,FALSE,,TRUE,[],TRUE,,TRUE
EDH,5,5,4,TRUE,beer_and_wine,average,casual,1,FALSE,[],[],,FALSE,,TRUE,['brunch'],TRUE,,FALSE
AZ,1,1,4.5,TRUE,none,quiet,casual,1,FALSE,[],[],,TRUE,,TRUE,[],FALSE,,TRUE
WI,3,2,4,TRUE,full_bar,average,casual,2,TRUE,['casual'],['street'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,4.5,TRUE,beer_and_wine,loud,casual,1,FALSE,['hipster'],[],,FALSE,,FALSE,['lunch'],TRUE,,TRUE
AZ,1,1,2.5,TRUE,none,quiet,casual,1,FALSE,[],[],,TRUE,,,[],TRUE,,FALSE
AZ,1,1,3,FALSE,full_bar,average,casual,2,FALSE,"['romantic', 'casual']","['garage', 'valet']",,FALSE,,,"['lunch', 'dinner']",TRUE,,TRUE
AZ,1,1,2,TRUE,none,loud,casual,1,FALSE,[],[],,FALSE,,FALSE,[],TRUE,,FALSE
AZ,1,1,3,TRUE,none,quiet,casual,2,FALSE,[],['lot'],,TRUE,,,['lunch'],TRUE,,TRUE
NV,1,1,4.5,TRUE,full_bar,average,casual,1,FALSE,[],['lot'],,TRUE,,,['brunch'],TRUE,,FALSE
AZ,1,1,2.5,FALSE,full_bar,loud,casual,2,FALSE,[],['lot'],,,,,[],TRUE,,TRUE
EDH,5,5,4,TRUE,full_bar,loud,,2,,[],[],,FALSE,outdoor,,,TRUE,,TRUE
NV,1,1,3.5,TRUE,none,,casual,1,FALSE,[],[],,,,,['lunch'],TRUE,,FALSE
NV,1,1,3.5,TRUE,full_bar,average,,2,,['casual'],['lot'],,,yes,,,TRUE,,FALSE
NC,1,2,3.5,TRUE,none,,casual,1,FALSE,,,,,,,[],TRUE,,TRUE
EDH,5,5,4,TRUE,none,,,2,FALSE,,['street'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
QC,3,2,4.5,TRUE,none,,,1,,,['street'],,,,,,,,FALSE
WI,3,2,3.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
NV,1,1,4,TRUE,none,,,2,,,['garage'],,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
AZ,1,1,3.5,TRUE,none,,,3,,,['garage'],,,,,,,,FALSE
NV,1,1,3.5,TRUE,none,,,2,,,[],,TRUE,,,,,,FALSE
AZ,1,1,2.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,outdoor,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
PA,2,2,4,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],['street'],,TRUE,outdoor,FALSE,"['lunch', 'dinner']",TRUE,,TRUE
EDH,5,5,4,TRUE,full_bar,average,casual,2,FALSE,['intimate'],['street'],,TRUE,no,FALSE,"['latenight', 'dinner']",TRUE,,FALSE
IL,2,2,4,TRUE,full_bar,loud,casual,2,FALSE,['trendy'],['street'],,TRUE,outdoor,FALSE,[],TRUE,,TRUE
NV,1,1,1.5,TRUE,full_bar,quiet,casual,2,FALSE,[],[],,TRUE,,FALSE,[],TRUE,,FALSE
AZ,1,1,4,TRUE,full_bar,loud,casual,3,FALSE,[],[],,TRUE,,TRUE,[],TRUE,,TRUE
AZ,1,1,2.5,TRUE,full_bar,average,casual,2,TRUE,['casual'],['lot'],,TRUE,no,FALSE,['lunch'],TRUE,,TRUE
NV,1,1,4,TRUE,none,average,casual,1,TRUE,['divey'],['lot'],,TRUE,yes,TRUE,['breakfast'],TRUE,,FALSE
AZ,1,1,4,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['lunch'],TRUE,TRUE,FALSE
NV,1,1,3,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,TRUE,FALSE
AZ,1,1,3,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,FALSE,,FALSE,['lunch'],TRUE,TRUE,FALSE
IL,2,2,3.5,TRUE,none,average,casual,1,FALSE,"['divey', 'casual']",['street'],,FALSE,,TRUE,['lunch'],TRUE,TRUE,FALSE
WI,3,2,4.5,TRUE,none,quiet,casual,2,TRUE,['casual'],['lot'],,FALSE,,TRUE,['dessert'],TRUE,,TRUE
NC,1,2,3.5,TRUE,none,quiet,casual,1,FALSE,['casual'],"['garage', 'street']",,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
NC,1,2,3,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,"['brunch', 'breakfast']",TRUE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,quiet,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['dinner'],TRUE,,FALSE
AZ,1,1,3,FALSE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,FALSE,"['lunch', 'dinner']",TRUE,,TRUE
AZ,1,1,3,TRUE,beer_and_wine,loud,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,[],TRUE,,FALSE
NV,1,1,3.5,TRUE,none,very_loud,casual,1,TRUE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],FALSE,,FALSE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,[],['lot'],,FALSE,,TRUE,['breakfast'],TRUE,,TRUE
QC,3,2,4,TRUE,none,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],[],,TRUE,,FALSE,['dessert'],TRUE,,TRUE
AZ,1,1,4.5,TRUE,full_bar,average,casual,2,FALSE,['trendy'],['street'],,TRUE,,TRUE,['brunch'],TRUE,,TRUE
AZ,1,1,3,TRUE,none,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,"['brunch', 'breakfast']",TRUE,,FALSE
QC,3,2,4,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],['street'],,TRUE,,,['lunch'],FALSE,,FALSE
NV,1,1,4,TRUE,full_bar,quiet,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
NC,1,2,4,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,quiet,casual,2,FALSE,[],['lot'],,TRUE,,,[],TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,FALSE,,TRUE,"['lunch', 'dinner']",TRUE,,FALSE
NV,1,1,1.5,TRUE,none,,casual,1,FALSE,[],[],,FALSE,,FALSE,[],TRUE,,TRUE
AZ,1,1,3,TRUE,none,quiet,casual,2,FALSE,['casual'],[],,TRUE,,,[],TRUE,,FALSE
AZ,1,1,3.5,FALSE,full_bar,average,casual,2,FALSE,['casual'],"['garage', 'street']",,FALSE,,,['lunch'],TRUE,,TRUE
AZ,1,1,3,TRUE,none,average,casual,1,TRUE,['casual'],['lot'],,FALSE,,TRUE,['lunch'],TRUE,,TRUE
AZ,1,1,4.5,TRUE,beer_and_wine,average,casual,1,TRUE,[],[],,FALSE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,3.5,FALSE,none,average,casual,1,FALSE,[],['lot'],,TRUE,,,[],TRUE,,FALSE
AZ,1,1,3,TRUE,none,average,casual,1,FALSE,['casual'],,,,,FALSE,[],TRUE,,TRUE
EDH,5,5,4,TRUE,full_bar,average,,2,,['casual'],['street'],,,no,,,TRUE,,TRUE
NV,1,1,3.5,TRUE,none,,casual,1,FALSE,[],,,FALSE,,FALSE,[],TRUE,,FALSE
NV,1,1,3.5,TRUE,none,average,casual,1,FALSE,,[],,TRUE,,FALSE,['lunch'],TRUE,,TRUE
AZ,1,1,2,FALSE,full_bar,,casual,2,FALSE,[],,,,,FALSE,,FALSE,,FALSE
EDH,5,5,4.5,TRUE,none,,,2,,,['street'],['vegan'],,,,,,,TRUE
AZ,1,1,3,TRUE,none,,casual,1,FALSE,,,,,,,[],FALSE,,TRUE
AZ,1,1,3.5,TRUE,none,,,3,,,['lot'],,,,,,,,FALSE
NV,1,1,4.5,TRUE,none,,,1,,,[],,,,,,,,FALSE
PA,2,2,3.5,TRUE,none,,,1,,,['street'],,,,,,,,FALSE
AZ,1,1,4,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
WI,3,2,3.5,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
NC,1,2,4,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
QC,3,2,3.5,TRUE,none,,,2,,,['street'],,,,,,,,FALSE
AZ,1,1,3,TRUE,none,,casual,1,FALSE,,,,,,,,TRUE,,FALSE
NC,1,2,4,TRUE,none,,,3,,,['lot'],,,,,,,,FALSE
NV,1,1,3.5,FALSE,none,,,1,,,['lot'],,,,,,,,TRUE
WI,3,2,3,TRUE,none,,,2,,,['lot'],,,,,,,,FALSE
NV,1,1,2.5,TRUE,none,,,2,,,[],,,,,,,,FALSE
NC,1,2,4,TRUE,none,,,1,,,['lot'],,,,,,,,FALSE
PA,2,2,3.5,TRUE,none,,,2,,,['street'],,TRUE,,,,,,FALSE
PA,2,2,4,TRUE,full_bar,loud,casual,1,FALSE,['divey'],"['street', 'lot']",,TRUE,outdoor,FALSE,['dinner'],TRUE,,TRUE
PA,2,2,4,TRUE,full_bar,average,casual,1,FALSE,['divey'],[],,FALSE,outdoor,TRUE,"['latenight', 'dinner']",TRUE,,TRUE
EDH,5,5,4,TRUE,full_bar,quiet,casual,2,FALSE,[],[],,TRUE,outdoor,,[],TRUE,,FALSE
NV,1,1,3,TRUE,full_bar,very_loud,casual,2,FALSE,['hipster'],[],,TRUE,yes,FALSE,[],TRUE,,FALSE
NV,1,1,3,TRUE,full_bar,average,casual,2,FALSE,[],['garage'],,FALSE,,FALSE,['dinner'],TRUE,TRUE,FALSE
NV,1,1,3.5,TRUE,full_bar,very_loud,casual,2,FALSE,['casual'],,,TRUE,yes,FALSE,[],TRUE,,TRUE
AZ,1,1,3.5,TRUE,full_bar,quiet,casual,3,FALSE,['romantic'],['lot'],,TRUE,,TRUE,['dinner'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,average,casual,1,FALSE,['casual'],[],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
NC,1,2,3.5,TRUE,none,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],TRUE,TRUE,FALSE
WI,3,2,3.5,FALSE,full_bar,loud,casual,2,FALSE,['divey'],['street'],,TRUE,,FALSE,['dinner'],TRUE,FALSE,TRUE
WI,3,2,4,TRUE,full_bar,average,casual,2,TRUE,['casual'],['street'],,FALSE,,TRUE,['dinner'],TRUE,,TRUE
AZ,1,1,3,TRUE,beer_and_wine,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],FALSE,,TRUE
NV,1,1,3.5,TRUE,full_bar,average,casual,3,FALSE,['romantic'],['valet'],,FALSE,,FALSE,['dinner'],TRUE,,TRUE
NV,1,1,3,FALSE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,TRUE,['lunch'],FALSE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,FALSE,,TRUE,['dinner'],TRUE,,TRUE
AZ,1,1,4.5,TRUE,none,quiet,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
NC,1,2,3.5,TRUE,beer_and_wine,average,casual,2,TRUE,['casual'],['lot'],,TRUE,,,"['lunch', 'dinner']",TRUE,TRUE,FALSE
PA,2,2,3.5,TRUE,beer_and_wine,average,casual,2,FALSE,['casual'],['street'],,TRUE,,FALSE,"['lunch', 'dinner']",TRUE,,FALSE
AZ,1,1,3.5,TRUE,full_bar,quiet,casual,2,FALSE,['casual'],['lot'],,TRUE,,,['dinner'],TRUE,,TRUE
AZ,1,1,3,FALSE,full_bar,quiet,casual,2,FALSE,"['romantic', 'casual']","['street', 'lot']",,FALSE,,FALSE,['dinner'],TRUE,,TRUE
AZ,1,1,3.5,TRUE,none,average,casual,1,TRUE,[],[],,FALSE,,TRUE,['lunch'],FALSE,,TRUE
NV,1,1,1.5,TRUE,none,very_loud,casual,1,FALSE,[],[],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
AZ,1,1,3.5,TRUE,none,average,casual,1,TRUE,['touristy'],['street'],,TRUE,,TRUE,['brunch'],TRUE,,FALSE
PA,2,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,,['dinner'],TRUE,,FALSE
AZ,1,1,3,TRUE,none,loud,casual,2,FALSE,[],[],,TRUE,,FALSE,[],FALSE,,FALSE
NV,1,1,2.5,TRUE,full_bar,quiet,casual,2,FALSE,[],[],,TRUE,,FALSE,['breakfast'],TRUE,,FALSE
NV,1,1,3,TRUE,none,quiet,casual,2,FALSE,['divey'],[],,TRUE,,FALSE,[],TRUE,,FALSE
AZ,1,1,4,TRUE,none,quiet,casual,1,TRUE,[],['lot'],,TRUE,,TRUE,['lunch'],TRUE,,FALSE
AZ,1,1,3,TRUE,full_bar,average,casual,2,FALSE,['casual'],['lot'],,TRUE,,FALSE,"['lunch', 'dinner']",TRUE,,FALSE
NC,1,2,3,TRUE,none,average,casual,1,FALSE,['casual'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,FALSE
PA,2,2,4,FALSE,none,average,casual,2,FALSE,"['trendy', 'casual']",['street'],,TRUE,,TRUE,['dinner'],FALSE,,FALSE
NC,1,2,3.5,TRUE,full_bar,average,casual,2,FALSE,['trendy'],['lot'],,TRUE,,FALSE,['lunch'],TRUE,,TRUE
NC,1,2,4.5,TRUE,full_bar,average,casual,2,FALSE,['upscale'],['lot'],,TRUE,,TRUE,"['lunch', 'dinner']",TRUE,,TRUE
